# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Cylindrospermum	7.10E-05	4.07E-05	1.74E-05	2.18E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Nostoc	0.000770055	0.000633237	0.00029543	0.000356937
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Nostocaceae	g__Trichormus	7.43E-05	4.43E-05	6.03E-05	6.71E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Calothrix	0.000596429	0.000440239	0.000231501	0.000281627
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Microchaete	4.19E-05	5.30E-05	2.86E-05	3.58E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Rivulariaceae	g__Rivularia	3.97E-05	2.25E-05	1.36E-05	1.55E-05
k__Bacteria	p__Cyanobacteria	c__	o__Nostocales	f__Scytonemataceae	g__Scytonema	0.00026177	0.000165877	0.000100737	0.000100979
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Coleofasciculaceae	g__Geitlerinema	0	0.000161033	9.47E-05	9.25E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Cyanothecaceae	g__Cyanothece	0	0.000107759	6.10E-05	8.11E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Gomontiellaceae	g__Crinalium	0	6.15E-05	3.22E-05	3.78E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Arthrospira	0	2.25E-05	1.23E-05	2.11E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Microcoleus	0	4.48E-05	2.20E-05	2.59E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Planktothrix	0	2.20E-05	1.31E-05	1.33E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Microcoleaceae	g__Trichodesmium	0	1.02E-05	7.51E-06	1.33E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Oscillatoriaceae	g__Moorea	0	0.000155706	7.82E-05	9.76E-05
k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__Oscillatoriaceae	g__Oscillatoria	0	0.000118656	6.13E-05	7.51E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Acaryochloridaceae	g__Acaryochloris	5.62E-05	3.27E-05	1.86E-05	2.01E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Chamaesiphonaceae	g__Chamaesiphon	0.000135365	6.44E-05	3.24E-05	3.00E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Leptolyngbyaceae	g__Halomicronema	0.000146262	7.70E-05	4.48E-05	4.87E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Leptolyngbyaceae	g__Leptolyngbya	0.000324246	0.000208254	0.000118898	0.000133186
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Merismopediaceae	g__Synechocystis	1.86E-05	2.57E-05	1.31E-05	1.62E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Prochloraceae	g__Prochlorococcus	6.17E-05	3.49E-05	2.42E-05	3.17E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Pseudanabaenaceae	g__Pseudanabaena	3.87E-05	2.32E-05	1.26E-05	1.23E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Cyanobium	0.000764001	0.000470024	0.000267824	0.000294946
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Dactylococcopsis	2.59E-05	1.96E-05	7.99E-06	1.09E-05
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Synechococcus	0.001413704	0.000891859	0.000487217	0.00058529
k__Bacteria	p__Cyanobacteria	c__	o__Synechococcales	f__Synechococcaceae	g__Thermosynechococcus	4.89E-05	4.12E-05	2.01E-05	2.03E-05
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Chroococcidiopsidales	f__Chroococcidiopsidaceae	g__Chroococcidiopsis	0.000116477	5.88E-05	3.39E-05	3.78E-05
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Gloeobacterales	f__Gloeobacteraceae	g__Gloeobacter	0.001175181	0.000578268	0.000314318	0.000362265
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Gloeoemargaritales	f__Gloeomargaritaceae	g__Gloeomargarita	5.16E-05	2.98E-05	1.55E-05	1.77E-05
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Pleurocapsales	f__Dermocarpellaceae	g__Stanieria	4.19E-05	2.28E-05	1.77E-05	2.20E-05
k__Bacteria	p__Cyanobacteria	c__Gloeobacteria	o__Pleurocapsales	f__Hyellaceae	g__Pleurocapsa	7.14E-05	3.73E-05	1.91E-05	1.86E-05
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Calditerrivibrio	2.37E-05	1.45E-05	8.48E-06	9.93E-06
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Deferribacter	1.55E-05	8.23E-06	4.36E-06	8.72E-06
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Denitrovibrio	2.45E-05	9.93E-06	7.75E-06	8.23E-06
k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Flexistipes	2.32E-05	1.09E-05	7.51E-06	5.81E-06
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	0.005415326	0.003346348	0.001985434	0.002198531
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera	0.000691596	0.000381637	0.000218182	0.000230048
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Marinithermus	0.000515065	0.000294946	0.000145536	0.000159823
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Meiothermus	0.000627667	0.000336112	0.000192514	0.000215761
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Oceanithermus	0.000815822	0.000421593	0.000227868	0.000254506
k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	g__Thermus	0.000825993	0.00077514	0.000386965	0.000462033
k__Bacteria	p__Dictyoglomi	c__Dictyoglomia	o__Dictyoglomales	f__Dictyoglomaceae	g__Dictyoglomus	2.98E-05	2.47E-05	1.40E-05	1.62E-05
k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__Elusimicrobiales	f__Elusimicrobiaceae	g__Elusimicrobium	3.24E-05	1.26E-05	6.78E-06	9.69E-06
k__Bacteria	p__Elusimicrobia	c__Endomicrobia	o__Endomicrobiales	f__Endomicrobiaceae	g__Endomicrobium	2.20E-05	2.20E-05	9.93E-06	1.21E-05
k__Bacteria	p__Fibrobacteres	c__Fibrobacteria	o__Fibrobacterales	f__Fibrobacteraceae	g__Fibrobacter	8.67E-05	4.65E-05	2.06E-05	2.93E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Alicyclobacillus	0.000566402	0.000400768	0.000186218	0.000208738
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Kyrpidia	0.00016854	0.000123015	6.10E-05	6.97E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Tumebacillus	0.000794028	0.000494966	0.000251842	0.000268793
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Aeribacillus	2.71E-05	1.72E-05	2.01E-05	2.06E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Amphibacillus	5.81E-06	3.63E-06	4.12E-06	4.36E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anoxybacillus	5.69E-05	7.46E-05	6.03E-05	7.60E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	0.00253101	0.004087829	0.005251629	0.005381908
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Fictibacillus	4.70E-05	2.25E-05	2.52E-05	3.12E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus	0.000331027	0.000486975	0.000249662	0.000324973
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Halobacillus	1.84E-05	2.06E-05	1.99E-05	2.40E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lentibacillus	3.00E-05	1.57E-05	1.14E-05	1.19E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Lysinibacillus	9.90E-05	6.97E-05	5.84E-05	8.31E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Oceanobacillus	2.83E-05	2.32E-05	2.30E-05	2.64E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Parageobacillus	5.50E-05	6.88E-05	5.88E-05	7.10E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Paraliobacillus	1.45E-05	7.51E-06	1.07E-05	1.04E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Salimicrobium	3.92E-05	2.03E-05	1.11E-05	1.43E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Terribacillus	8.04E-05	4.48E-05	2.32E-05	2.78E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	7.70E-05	4.14E-05	4.99E-05	5.79E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__Brochothrix	7.51E-06	4.60E-06	3.39E-06	5.81E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__Listeria	1.74E-05	4.79E-05	4.58E-05	4.41E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Aneurinibacillus	0.0002022	0.000115508	6.80E-05	7.53E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus	0.000141903	0.000146988	8.60E-05	0.000104853
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	0.003719268	0.002676062	0.001684677	0.001769915
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Thermobacillus	0.000649461	0.000341439	0.000192998	0.00021116
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Exiguobacterium	0.000162486	0.00013149	7.36E-05	7.92E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Gemella	1.33E-05	3.63E-06	4.60E-06	8.96E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Jeotgalibacillus	2.83E-05	1.70E-05	1.38E-05	1.65E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia	8.48E-06	6.54E-06	5.57E-06	7.02E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	0.000328605	0.000235617	0.000135607	0.000171688
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Rummeliibacillus	1.16E-05	7.51E-06	9.20E-06	8.23E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus	1.31E-05	2.49E-05	1.84E-05	2.98E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Sporosarcina	8.52E-05	6.44E-05	4.92E-05	5.62E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__	6.13E-05	2.98E-05	1.70E-05	2.08E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Auricoccus	4.60E-06	2.91E-06	3.15E-06	2.42E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Jeotgalicoccus	1.70E-05	9.44E-06	5.81E-06	7.75E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcus	1.53E-05	1.16E-05	1.45E-05	1.60E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Salinicoccus	2.28E-05	1.55E-05	1.14E-05	1.19E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	0.003010479	0.006519071	0.004218835	0.003239558
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Laceyella	9.23E-05	4.55E-05	2.25E-05	3.34E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Novibacillus	0.000107275	6.30E-05	2.52E-05	2.83E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus	5.16E-05	5.28E-05	3.03E-05	3.63E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium	4.04E-05	2.03E-05	1.55E-05	2.37E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Jeotgalibaca	1.23E-05	1.04E-05	6.05E-06	7.75E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Marinilactibacillus	5.81E-06	3.87E-06	4.12E-06	3.63E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	6.54E-05	0.000108728	7.26E-05	7.97E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Melissococcus	9.69E-07	3.63E-06	2.18E-06	3.63E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Tetragenococcus	4.84E-07	4.36E-06	4.84E-06	4.36E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Vagococcus	7.99E-06	4.84E-06	4.84E-06	8.96E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	0.000362507	0.000443871	0.000279448	0.000329332
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	2.16E-05	1.79E-05	1.04E-05	1.38E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	1.89E-05	2.74E-05	1.89E-05	1.62E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Oenococcus	7.02E-06	1.11E-05	8.96E-06	6.78E-06
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	3.66E-05	3.24E-05	2.01E-05	1.96E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	2.64E-05	4.14E-05	3.12E-05	4.00E-05
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	0.000132943	0.00029325	0.000180406	0.000264192
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenella	6.03E-05	4.53E-05	2.71E-05	2.42E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Alkaliphilus	2.93E-05	1.82E-05	1.26E-05	1.31E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Candidatus Arthromitus	2.66E-06	5.57E-06	3.39E-06	2.42E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	0.000297609	0.000350883	0.000246999	0.000301484
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Geosporobacter	3.97E-05	2.54E-05	1.40E-05	1.65E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Mordavella	6.39E-05	5.55E-05	2.57E-05	3.70E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales Family XIII. Incertae Sedis	g__Mogibacterium	2.16E-05	1.26E-05	9.20E-06	1.04E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales Family XVI. Incertae Sedis	g__Carboxydocella	5.11E-05	2.91E-05	1.57E-05	2.16E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales Family XVII. Incertae Sedis	g__Thermaerobacter	0.000876603	0.000448957	0.000240218	0.000261528
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Acetobacterium	5.13E-05	2.08E-05	1.82E-05	2.08E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Eubacterium	7.97E-05	0.000109454	6.76E-05	6.97E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Heliobacteriaceae	g__Heliobacterium	0.000272667	0.00016515	8.77E-05	8.98E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes	8.96E-06	9.20E-06	5.57E-06	5.09E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerotignum	2.11E-05	9.93E-06	6.30E-06	8.23E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	2.01E-05	3.22E-05	2.20E-05	2.49E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Butyrivibrio	8.43E-05	5.52E-05	3.41E-05	4.14E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Cellulosilyticum	1.31E-05	4.84E-06	4.36E-06	6.54E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Flavonifractor	0.000253053	0.000137302	7.17E-05	8.38E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Herbinix	9.69E-06	8.72E-06	4.84E-06	3.87E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Intestinimonas	0.000156433	0.000100495	5.59E-05	5.96E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	0.000208738	0.000126163	7.60E-05	8.18E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Monoglobus	1.28E-05	8.96E-06	6.78E-06	4.84E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	4.77E-05	5.52E-05	2.40E-05	3.22E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Oscillospiraceae	g__Oscillibacter	9.76E-05	5.06E-05	3.12E-05	3.27E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Candidatus Desulforudis	0.000252084	0.000124226	6.30E-05	7.26E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Dehalobacter	2.11E-05	2.52E-05	1.45E-05	1.55E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Dehalobacterium	3.51E-05	1.91E-05	1.04E-05	1.57E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfitobacterium	8.72E-05	7.41E-05	4.53E-05	5.06E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfosporosinus	0.000102432	6.27E-05	4.19E-05	4.07E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum	0.00029543	0.000173383	9.95E-05	0.000113329
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Syntrophobotulus	3.68E-05	1.53E-05	1.19E-05	1.82E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Thermincola	4.19E-05	2.11E-05	1.43E-05	1.31E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Acetoanaerobium	1.28E-05	6.30E-06	6.78E-06	6.30E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Clostridioides	4.84E-07	0.000133186	1.07E-05	1.50E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Filifactor	5.09E-06	5.33E-06	2.42E-06	5.57E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Paeniclostridium	1.23E-05	8.72E-06	3.63E-06	5.81E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptoclostridium	3.27E-05	1.70E-05	8.48E-06	1.19E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ethanoligenens	0.000192756	0.000104369	6.39E-05	6.47E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	0.000232227	0.000204864	0.000114055	0.000132459
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Fastidiosipila	1.28E-05	1.26E-05	3.87E-06	5.81E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Herbivorax	8.72E-06	1.45E-05	1.36E-05	1.79E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Mageeibacillus	1.23E-05	1.14E-05	2.18E-06	7.75E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium	7.82E-05	9.81E-05	5.47E-05	6.27E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	0.000140208	7.31E-05	5.18E-05	5.16E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Symbiobacteriaceae	g__Symbiobacterium	0.000952398	0.000478742	0.000261286	0.000271699
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Syntrophomonadaceae	g__Syntrophomonas	3.29E-05	1.77E-05	1.23E-05	1.28E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Syntrophomonadaceae	g__Syntrophothermus	4.70E-05	2.32E-05	1.23E-05	1.23E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	g__Halanaerobium	2.71E-05	1.43E-05	9.20E-06	1.04E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	g__Halothermothrix	1.74E-05	1.16E-05	7.75E-06	6.30E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Acetohalobium	1.26E-05	5.57E-06	3.63E-06	4.12E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Halobacteroides	1.45E-05	7.75E-06	4.36E-06	3.15E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__Natranaerobiaceae	g__Natranaerobius	1.62E-05	8.72E-06	5.33E-06	4.36E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Ammonifex	0.000150379	7.34E-05	4.48E-05	4.43E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Caldanaerobacter	1.99E-05	1.99E-05	7.75E-06	8.72E-06
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Carboxydothermus	5.69E-05	3.20E-05	1.36E-05	1.79E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Moorella	0	7.82E-05	3.37E-05	4.65E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Tepidanaerobacter	2.13E-05	7.26E-06	4.84E-06	1.04E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Thermacetogenium	0.000122289	0.000104369	4.72E-05	6.01E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Thermanaeromonas	3.83E-05	1.91E-05	1.04E-05	1.14E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Thermoanaerobacter	2.78E-05	3.10E-05	1.33E-05	1.72E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales Family III. Incertae Sedis	g__Caldicellulosiruptor	2.40E-05	2.78E-05	1.62E-05	2.69E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales Family III. Incertae Sedis	g__Thermoanaerobacterium	2.69E-05	3.10E-05	1.99E-05	1.84E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales Family III. Incertae Sedis	g__Thermosediminibacter	6.88E-05	3.56E-05	2.16E-05	1.96E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales Family IV. Incertae Sedis	g__Mahella	3.58E-05	2.66E-05	1.09E-05	1.36E-05
k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermodesulfobiaceae	g__Thermodesulfobium	9.20E-06	1.07E-05	6.30E-06	7.75E-06
