# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Alphacoronavirus	100	85	88	83
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Bafinivirus	6	7	12	6
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Betacoronavirus	71	78	64	78
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Deltacoronavirus	61	53	49	57
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Gammacoronavirus	42	44	73	66
k__Viruses	p__	c__	o__Nidovirales	f__Coronaviridae	g__Torovirus	16	15	18	10
k__Viruses	p__	c__	o__Nidovirales	f__Mesoniviridae	g__Alphamesonivirus	32	30	23	25
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Brambyvirus	0	4	0	1
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Bymovirus	6	5	6	11
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Ipomovirus	14	7	7	9
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Macluravirus	0	3	0	2
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Poacevirus	15	8	8	8
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Potyvirus	165	160	146	201
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Roymovirus	2	1	0	0
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Rymovirus	1	0	1	2
k__Viruses	p__	c__	o__Nidovirales	f__Potyviridae	g__Tritimovirus	10	8	9	7
k__Viruses	p__	c__	o__Nidovirales	f__Roniviridae	g__Okavirus	5	2	2	2
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__	4	7	6	11
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Ageyesisatellite	8	5	7	6
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Colecusatellite	0	4	0	0
k__Viruses	p__	c__	o__Ortervirales	f__Alphasatellitidae	g__Gosmusatellite	0	4	1	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Badnavirus	56	52	45	38
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Caulimovirus	29	21	24	33
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Cavemovirus	2	2	3	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Petuvirus	4	2	4	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Rosadnavirus	1	2	1	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Solendovirus	1	0	0	0
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Soymovirus	7	4	6	6
k__Viruses	p__	c__	o__Ortervirales	f__Caulimoviridae	g__Tungrovirus	0	0	1	0
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__	0	0	1	0
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__Avihepadnavirus	6	2	1	2
k__Viruses	p__	c__	o__Ortervirales	f__Hepadnaviridae	g__Orthohepadnavirus	3	5	4	8
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Alphapleolipovirus	12	11	10	5
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Betapleolipovirus	4	3	1	2
k__Viruses	p__	c__	o__Ortervirales	f__Pleolipoviridae	g__Gammapleolipovirus	2	7	2	4
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Alpharetrovirus	1	5	2	1
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Betaretrovirus	9	7	9	8
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Bovispumavirus	6	8	7	3
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Deltaretrovirus	8	4	8	13
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Epsilonretrovirus	1	1	1	0
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Equispumavirus	1	2	2	1
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Felispumavirus	1	2	3	2
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Gammaretrovirus	14	18	7	12
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Lentivirus	16	11	15	15
k__Viruses	p__	c__	o__Ortervirales	f__Retroviridae	g__Spumavirus	2	4	2	3
k__Viruses	p__	c__	o__Ortervirales	f__Tolecusatellitidae	g__Betasatellite	11	19	13	9
k__Viruses	p__	c__	o__Ortervirales	f__Tolecusatellitidae	g__Deltasatellite	37	40	27	36
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__	12	12	15	13
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Aparavirus	12	5	8	9
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Cripavirus	7	5	6	8
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Husavirus	14	5	5	0
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Posavirus	13	22	18	20
k__Viruses	p__	c__	o__Picornavirales	f__Dicistroviridae	g__Triatovirus	8	9	10	9
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Flavivirus	15	12	24	0
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Hepacivirus	0	1	1	0
k__Viruses	p__	c__	o__Picornavirales	f__Flaviviridae	g__Pegivirus	1	3	2	0
k__Viruses	p__	c__	o__Picornavirales	f__Iflaviridae	g__Iflavirus	51	70	62	46
k__Viruses	p__	c__	o__Picornavirales	f__Marnaviridae	g__Marnavirus	1	1	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__	21	33	22	27
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aalivirus	1	1	0	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Ampivirus	0	2	1	2
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aphthovirus	9	5	5	2
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Aquamavirus	0	3	3	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Avihepatovirus	0	0	1	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Avisivirus	2	2	2	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Cardiovirus	5	9	4	8
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Cosavirus	15	9	10	13
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Dicipivirus	3	3	0	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Enterovirus	26	24	19	16
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Erbovirus	0	1	1	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Gallivirus	2	3	1	4
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Harkavirus	2	0	0	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Hepatovirus	5	2	3	9
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Hunnivirus	1	1	0	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Kobuvirus	13	17	15	7
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Kunsagivirus	3	4	4	7
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Limnipivirus	7	5	6	9
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Megrivirus	9	12	8	7
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Mischivirus	2	0	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Mosavirus	1	0	0	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Oscivirus	0	10	3	5
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Parechovirus	8	7	6	9
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Pasivirus	6	7	1	3
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Passerivirus	4	3	3	7
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Potamipivirus	1	0	1	2
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Rabovirus	9	8	4	11
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Rosavirus	4	2	5	5
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sakobuvirus	1	2	0	2
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Salivirus	1	3	3	2
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sapelovirus	6	5	5	6
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Senecavirus	0	3	1	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Sicinivirus	0	3	9	9
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Teschovirus	2	1	2	1
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Torchivirus	0	1	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Picornaviridae	g__Tremovirus	2	1	1	2
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Bacillarnavirus	6	3	3	4
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Chipolycivirus	3	6	2	4
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Labyrnavirus	6	5	6	4
k__Viruses	p__	c__	o__Picornavirales	f__Polycipiviridae	g__Sopolycivirus	7	7	6	10
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Bymovirus	2	1	1	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Ipomovirus	1	2	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Potyvirus	21	21	22	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Rymovirus	1	0	0	0
k__Viruses	p__	c__	o__Picornavirales	f__Potyviridae	g__Tritimovirus	2	2	2	0
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Cheravirus	7	11	3	1
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Comovirus	13	9	10	9
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Fabavirus	8	5	8	3
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Nepovirus	35	34	31	32
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Sadwavirus	1	3	1	2
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Sequivirus	1	7	4	4
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Torradovirus	24	22	7	12
k__Viruses	p__	c__	o__Picornavirales	f__Secoviridae	g__Waikavirus	18	12	14	16
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Allexivirus	18	14	12	15
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Botrexvirus	0	2	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Lolavirus	0	1	1	0
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Mandarivirus	2	2	1	3
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Platypuvirus	6	3	3	4
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Potexvirus	40	33	30	39
k__Viruses	p__	c__	o__Tymovirales	f__Alphaflexiviridae	g__Sclerodarnavirus	0	1	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Betatetravirus	0	1	1	1
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Blunervirus	4	1	2	3
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Higrevirus	0	3	3	3
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Omegatetravirus	6	7	2	2
k__Viruses	p__	c__	o__Tymovirales	f__Alphatetraviridae	g__Ourmiavirus	1	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Astroviridae	g__Avastrovirus	7	7	7	5
k__Viruses	p__	c__	o__Tymovirales	f__Astroviridae	g__Mamastrovirus	38	35	31	40
k__Viruses	p__	c__	o__Tymovirales	f__Barnaviridae	g__Barnavirus	1	0	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Benyvirus	3	9	3	2
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Idaeovirus	3	0	1	1
k__Viruses	p__	c__	o__Tymovirales	f__Benyviridae	g__Ourmiavirus	3	0	0	2
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Capillovirus	6	3	4	2
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Carlavirus	63	63	52	46
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Chordovirus	0	6	2	4
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Citrivirus	2	1	2	3
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Divavirus	4	8	4	8
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Foveavirus	14	13	11	18
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Prunevirus	0	0	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Robigovirus	5	5	3	5
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Tepovirus	2	3	2	2
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Trichovirus	2	3	6	5
k__Viruses	p__	c__	o__Tymovirales	f__Betaflexiviridae	g__Vitivirus	18	9	6	14
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Alfamovirus	3	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Anulavirus	8	7	3	4
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Bromovirus	10	5	11	5
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Cucumovirus	2	3	9	5
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Ilarvirus	21	27	32	36
k__Viruses	p__	c__	o__Tymovirales	f__Bromoviridae	g__Oleavirus	1	1	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Lagovirus	4	3	8	1
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Nebovirus	4	5	4	4
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Norovirus	7	7	7	5
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Sapovirus	18	18	15	8
k__Viruses	p__	c__	o__Tymovirales	f__Caliciviridae	g__Vesivirus	15	20	15	19
k__Viruses	p__	c__	o__Tymovirales	f__Carmotetraviridae	g__Alphacarmotetravirus	2	1	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Carmotetraviridae	g__Idaeovirus	0	1	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Ampelovirus	30	36	29	32
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Closterovirus	24	17	22	35
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Crinivirus	27	24	38	32
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Negevirus	72	76	63	79
k__Viruses	p__	c__	o__Tymovirales	f__Closteroviridae	g__Velarivirus	12	12	3	14
k__Viruses	p__	c__	o__Tymovirales	f__Deltaflexiviridae	g__Deltaflexivirus	5	8	8	4
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Flavivirus	106	108	83	93
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Hepacivirus	26	14	21	25
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Pegivirus	12	6	10	15
k__Viruses	p__	c__	o__Tymovirales	f__Flaviviridae	g__Pestivirus	55	59	57	74
k__Viruses	p__	c__	o__Tymovirales	f__Gammaflexiviridae	g__Mycoflexivirus	1	0	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__	1	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__Orthohepevirus	4	0	2	3
k__Viruses	p__	c__	o__Tymovirales	f__Hepeviridae	g__Piscihepevirus	4	0	2	2
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__	1	4	3	3
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__Allolevivirus	1	0	2	2
k__Viruses	p__	c__	o__Tymovirales	f__Leviviridae	g__Levivirus	6	2	0	2
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Enamovirus	2	4	0	4
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Luteovirus	3	6	2	4
k__Viruses	p__	c__	o__Tymovirales	f__Luteoviridae	g__Polerovirus	43	35	32	21
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Mitovirus	18	12	15	10
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Narnavirus	1	4	4	1
k__Viruses	p__	c__	o__Tymovirales	f__Narnaviridae	g__Sinaivirus	1	3	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__	6	0	0	6
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Alphanodavirus	4	3	1	4
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Betanodavirus	6	6	4	1
k__Viruses	p__	c__	o__Tymovirales	f__Nodaviridae	g__Sinaivirus	1	1	2	0
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Alphapermutotetravirus	2	1	0	6
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Aumaivirus	1	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Permutotetraviridae	g__Papanivirus	1	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solemoviridae	g__Polemovirus	0	0	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Solemoviridae	g__Sobemovirus	8	11	4	10
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Cilevirus	4	1	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Idaeovirus	1	0	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Invictavirus	1	1	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Nyfulvavirus	3	4	1	5
k__Viruses	p__	c__	o__Tymovirales	f__Solinviviridae	g__Sinaivirus	10	11	7	4
k__Viruses	p__	c__	o__Tymovirales	f__Togaviridae	g__Alphavirus	51	40	33	33
k__Viruses	p__	c__	o__Tymovirales	f__Togaviridae	g__Rubivirus	1	3	0	1
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Alphacarmovirus	4	4	7	2
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Alphanecrovirus	6	3	3	2
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Aureusvirus	5	8	14	6
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Avenavirus	0	1	1	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Betacarmovirus	4	0	0	2
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Betanecrovirus	3	0	1	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Dianthovirus	5	2	2	6
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Gallantivirus	1	1	0	0
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Gammacarmovirus	3	2	3	3
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Machlomovirus	2	3	3	1
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Panicovirus	3	2	1	1
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Pelarspovirus	1	0	4	2
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Tombusvirus	11	10	14	10
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Umbravirus	7	7	4	2
k__Viruses	p__	c__	o__Tymovirales	f__Tombusviridae	g__Zeavirus	1	0	1	0
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Maculavirus	2	2	3	2
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Marafivirus	13	22	20	15
k__Viruses	p__	c__	o__Tymovirales	f__Tymoviridae	g__Tymovirus	23	27	26	23
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Furovirus	10	10	6	11
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Goravirus	3	1	2	6
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Hordeivirus	1	1	3	1
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Pecluvirus	8	8	5	8
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Pomovirus	6	17	8	8
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Tobamovirus	48	44	34	33
k__Viruses	p__	c__	o__Tymovirales	f__Virgaviridae	g__Tobravirus	8	5	6	4
